levels,algs,ratios,variable,times
0.0001,sz,2.18,TSMN,29
0.0001,sz,2.18,TSMN,30
0.0001,sz,2.18,TSMN,31
0.0001,sz,2.18,TSMN,32
0.0001,sz,2.18,TSMN,33
0.0001,sz,2.18,TSMN,34
0.0001,sz,2.18,TSMN,35
0.0001,sz,2.18,TSMN,36
0.0001,sz,2.18,TSMN,37
0.0001,sz,2.18,TSMN,38
0.0001,sz,2.18,TSMN,39
0.0001,sz,2.18,TSMN,40
0.0001,sz,2.18,TSMN,41
0.0001,sz,2.18,TSMN,42
0.0001,sz,2.18,TSMN,43
0.0001,sz,2.18,TSMN,44
0.0001,sz,2.18,TSMN,45
0.0001,sz,2.18,TSMN,46
0.0001,sz,2.18,TSMN,47
0.0001,sz,2.18,TSMN,48
0.0001,sz,2.18,TSMN,49
0.0001,sz,2.18,TSMN,50
0.0001,sz,2.18,TSMN,51
0.01,sz,12.67,TSMN,52
0.0001,sz,2.18,TSMN,53
0.0001,sz,2.18,TSMN,54
0.0001,sz,2.18,TSMN,55
0.0001,sz,2.18,TSMN,56
0.0001,sz,2.18,TSMN,57
0.0001,sz,2.18,TSMN,58
0.0001,sz,2.18,TSMN,59
0.0001,sz,2.18,TSMN,60
0.0001,sz,2.18,TSMN,61
0.0001,sz,2.18,TSMN,62
0.0001,sz,2.18,TSMN,63
0.0001,sz,2.18,TSMN,64
0.0001,sz,2.18,TSMN,65
0.0001,sz,2.18,TSMN,66
0.0001,sz,2.18,TSMN,67
0.0001,sz,2.18,TSMN,68
0.0001,sz,2.18,TSMN,69
0.0001,sz,2.18,TSMN,70
0.0001,sz,2.18,TSMN,71
0.0001,sz,2.18,TSMN,72
0.0001,sz,2.18,TSMN,73
0.0001,sz,2.18,TSMN,74
0.01,sz,12.67,TSMN,75
0.0001,sz,2.18,TSMN,76
0.0001,sz,2.18,TSMN,77
0.0001,sz,2.18,TSMN,78
0.0001,sz,2.18,TSMN,79
0.0001,sz,2.18,TSMN,80
0.0001,sz,2.18,TSMN,81
0.0001,sz,2.18,TSMN,82
0.0001,sz,2.18,TSMN,83
0.0001,sz,2.18,TSMN,84
0.0001,sz,2.18,TSMN,85
0.0001,sz,2.18,TSMN,86
0.0001,sz,2.18,TSMN,87
0.01,sz,12.67,TSMN,88
0.0001,sz,2.18,TSMN,89
0.0001,sz,2.18,TSMN,90
0.0001,sz,2.18,TSMN,91
0.0001,sz,2.18,TSMN,92
0.0001,sz,2.18,TSMN,93
0.0001,sz,2.18,TSMN,94
0.0001,sz,2.18,TSMN,95
0.0001,sz,2.18,TSMN,96
0.0001,sz,2.18,TSMN,97
0.0001,sz,2.18,TSMN,98
0.0001,sz,2.18,TSMN,99
0.0001,sz,2.22,TSMX,0
0.0001,sz,2.22,TSMX,1
0.0001,sz,2.22,TSMX,2
0.0001,sz,2.22,TSMX,3
0.0001,sz,2.22,TSMX,4
0.0001,sz,2.22,TSMX,5
0.0001,sz,2.22,TSMX,6
0.0001,sz,2.22,TSMX,7
0.0001,sz,2.22,TSMX,8
0.005,sz,9.67,TSMX,9
0.0001,sz,2.22,TSMX,10
0.005,sz,9.67,TSMX,11
0.0001,sz,2.22,TSMX,12
0.0001,sz,2.22,TSMX,13
0.01,sz,13.51,TSMX,14
0.0001,sz,2.22,TSMX,15
0.0001,sz,2.22,TSMX,16
0.0001,sz,2.22,TSMX,17
0.0001,sz,2.22,TSMX,18
0.0001,sz,2.22,TSMX,19
0.01,sz,13.51,TSMX,20
0.01,sz,13.51,TSMX,21
0.0001,sz,2.22,TSMX,22
0.0001,sz,2.22,TSMX,23
0.0001,sz,2.22,TSMX,24
0.001,sz,4.83,TSMX,25
0.01,sz,13.51,TSMX,26
0.0001,sz,2.22,TSMX,27
0.0001,sz,2.22,TSMX,28
0.0001,sz,2.22,TSMX,29
0.0001,sz,2.22,TSMX,30
0.0001,sz,2.22,TSMX,31
0.0001,sz,2.22,TSMX,32
0.0001,sz,2.22,TSMX,33
0.0001,sz,2.22,TSMX,34
0.01,sz,13.51,TSMX,35
0.001,sz,4.83,TSMX,36
0.0001,sz,2.22,TSMX,37
0.0001,sz,2.22,TSMX,38
0.0001,sz,2.22,TSMX,39
0.0001,sz,2.22,TSMX,40
0.0001,sz,2.22,TSMX,41
0.0001,sz,2.22,TSMX,42
0.0001,sz,2.22,TSMX,43
0.0001,sz,2.22,TSMX,44
0.0001,sz,2.22,TSMX,45
0.0001,sz,2.22,TSMX,46
0.0001,sz,2.22,TSMX,47
0.01,sz,13.51,TSMX,48
0.0001,sz,2.22,TSMX,49
0.0001,sz,2.22,TSMX,50
0.0001,sz,2.22,TSMX,51
0.0001,sz,2.22,TSMX,52
0.0001,sz,2.22,TSMX,53
0.0001,sz,2.22,TSMX,54
0.0001,sz,2.22,TSMX,55
0.005,sz,9.67,TSMX,56
0.0001,sz,2.22,TSMX,57
0.0001,sz,2.22,TSMX,58
0.0001,sz,2.22,TSMX,59
0.0001,sz,2.22,TSMX,60
0.0001,sz,2.22,TSMX,61
0.005,sz,9.67,TSMX,62
0.0001,sz,2.22,TSMX,63
0.01,sz,13.51,TSMX,64
0.01,sz,13.51,TSMX,65
0.0001,sz,2.22,TSMX,66
0.01,sz,13.51,TSMX,67
0.0001,sz,2.22,TSMX,68
0.0001,sz,2.22,TSMX,69
0.0001,sz,2.22,TSMX,70
0.0001,sz,2.22,TSMX,71
0.0001,sz,2.22,TSMX,72
0.0001,sz,2.22,TSMX,73
0.0001,sz,2.22,TSMX,74
0.005,sz,9.67,TSMX,75
0.0001,sz,2.22,TSMX,76
0.005,sz,9.67,TSMX,77
0.01,sz,13.51,TSMX,78
0.0001,sz,2.22,TSMX,79
0.0001,sz,2.22,TSMX,80
0.0001,sz,2.22,TSMX,81
0.0001,sz,2.22,TSMX,82
0.0001,sz,2.22,TSMX,83
0.0001,sz,2.22,TSMX,84
0.0001,sz,2.22,TSMX,85
0.0001,sz,2.22,TSMX,86
0.01,sz,13.51,TSMX,87
0.005,sz,9.67,TSMX,88
0.0001,sz,2.22,TSMX,89
0.0001,sz,2.22,TSMX,90
0.005,sz,9.67,TSMX,91
0.0001,sz,2.22,TSMX,92
0.0001,sz,2.22,TSMX,93
0.005,sz,9.67,TSMX,94
0.0001,sz,2.22,TSMX,95
0.0001,sz,2.22,TSMX,96
0.0001,sz,2.22,TSMX,97
0.0001,sz,2.22,TSMX,98
0.0001,sz,2.22,TSMX,99
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
0.01,sz,15.12,TMCO2,0
0.005,sz,10.90,TMCO2,1
0.01,sz,15.12,TMCO2,2
0.01,sz,15.12,TMCO2,3
0.01,sz,15.12,TMCO2,4
0.01,sz,15.12,TMCO2,5
0.01,sz,15.12,TMCO2,6
0.01,sz,15.12,TMCO2,7
0.01,sz,15.12,TMCO2,8
0.01,sz,15.12,TMCO2,9
0.01,sz,15.12,TMCO2,10
0.005,sz,10.90,TMCO2,11
0.01,sz,15.12,TMCO2,12
0.01,sz,15.12,TMCO2,13
0.01,sz,15.12,TMCO2,14
0.01,sz,15.12,TMCO2,15
0.01,sz,15.12,TMCO2,16
0.01,sz,15.12,TMCO2,17
0.01,sz,15.12,TMCO2,18
0.005,sz,10.90,TMCO2,19
0.01,sz,15.12,TMCO2,20
0.005,sz,10.90,TMCO2,21
0.01,sz,15.12,TMCO2,22
0.01,sz,15.12,TMCO2,23
0.01,sz,15.12,TMCO2,24
0.01,sz,15.12,TMCO2,25
0.005,sz,10.90,TMCO2,26
0.01,sz,15.12,TMCO2,27
0.01,sz,15.12,TMCO2,28
0.01,sz,15.12,TMCO2,29
0.01,sz,15.12,TMCO2,30
0.01,sz,15.12,TMCO2,31
0.01,sz,15.12,TMCO2,32
0.01,sz,15.12,TMCO2,33
0.01,sz,15.12,TMCO2,34
0.01,sz,15.12,TMCO2,35
0.01,sz,15.12,TMCO2,36
0.01,sz,15.12,TMCO2,37
0.01,sz,15.12,TMCO2,38
0.01,sz,15.12,TMCO2,39
0.005,sz,10.90,TMCO2,40
0.01,sz,15.12,TMCO2,41
0.01,sz,15.12,TMCO2,42
0.01,sz,15.12,TMCO2,43
0.01,sz,15.12,TMCO2,44
0.01,sz,15.12,TMCO2,45
0.01,sz,15.12,TMCO2,46
0.005,sz,10.90,TMCO2,47
0.01,sz,15.12,TMCO2,48
0.01,sz,15.12,TMCO2,49
0.01,sz,15.12,TMCO2,50
0.01,sz,15.12,TMCO2,51
0.01,sz,15.12,TMCO2,52
0.01,sz,15.12,TMCO2,53
0.01,sz,15.12,TMCO2,54
0.01,sz,15.12,TMCO2,55
0.01,sz,15.12,TMCO2,56
0.01,sz,15.12,TMCO2,57
0.01,sz,15.12,TMCO2,58
0.01,sz,15.12,TMCO2,59
0.01,sz,15.12,TMCO2,60
0.01,sz,15.12,TMCO2,61
0.01,sz,15.12,TMCO2,62
0.01,sz,15.12,TMCO2,63
0.01,sz,15.12,TMCO2,64
0.01,sz,15.12,TMCO2,65
0.01,sz,15.12,TMCO2,66
0.01,sz,15.12,TMCO2,67
0.01,sz,15.12,TMCO2,68
0.01,sz,15.12,TMCO2,69
0.01,sz,15.12,TMCO2,70
0.01,sz,15.12,TMCO2,71
0.01,sz,15.12,TMCO2,72
0.01,sz,15.12,TMCO2,73
0.01,sz,15.12,TMCO2,74
0.01,sz,15.12,TMCO2,75
0.01,sz,15.12,TMCO2,76
0.01,sz,15.12,TMCO2,77
0.01,sz,15.12,TMCO2,78
0.01,sz,15.12,TMCO2,79
0.005,sz,10.90,TMCO2,80
0.01,sz,15.12,TMCO2,81
0.01,sz,15.12,TMCO2,82
0.01,sz,15.12,TMCO2,83
0.01,sz,15.12,TMCO2,84
0.01,sz,15.12,TMCO2,85
0.01,sz,15.12,TMCO2,86
0.01,sz,15.12,TMCO2,87
0.01,sz,15.12,TMCO2,88
0.01,sz,15.12,TMCO2,89
0.01,sz,15.12,TMCO2,90
0.01,sz,15.12,TMCO2,91
0.01,sz,15.12,TMCO2,92
0.01,sz,15.12,TMCO2,93
0.01,sz,15.12,TMCO2,94
0.01,sz,15.12,TMCO2,95
0.01,sz,15.12,TMCO2,96
0.01,sz,15.12,TMCO2,97
0.01,sz,15.12,TMCO2,98
0.01,sz,15.12,TMCO2,99
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
0.01,sz,15.03,TMCO2_FFF,0
0.01,sz,15.03,TMCO2_FFF,1
0.01,sz,15.03,TMCO2_FFF,2
0.01,sz,15.03,TMCO2_FFF,3
0.01,sz,15.03,TMCO2_FFF,4
0.01,sz,15.03,TMCO2_FFF,5
0.01,sz,15.03,TMCO2_FFF,6
0.01,sz,15.03,TMCO2_FFF,7
0.01,sz,15.03,TMCO2_FFF,8
0.01,sz,15.03,TMCO2_FFF,9
0.01,sz,15.03,TMCO2_FFF,10
0.01,sz,15.03,TMCO2_FFF,11
0.01,sz,15.03,TMCO2_FFF,12
0.01,sz,15.03,TMCO2_FFF,13
0.01,sz,15.03,TMCO2_FFF,14
0.005,sz,10.85,TMCO2_FFF,15
0.01,sz,15.03,TMCO2_FFF,16
0.01,sz,15.03,TMCO2_FFF,17
0.01,sz,15.03,TMCO2_FFF,18
0.01,sz,15.03,TMCO2_FFF,19
0.01,sz,15.03,TMCO2_FFF,20
0.01,sz,15.03,TMCO2_FFF,21
0.01,sz,15.03,TMCO2_FFF,22
0.01,sz,15.03,TMCO2_FFF,23
0.01,sz,15.03,TMCO2_FFF,24
0.01,sz,15.03,TMCO2_FFF,25
0.01,sz,15.03,TMCO2_FFF,26
0.01,sz,15.03,TMCO2_FFF,27
0.01,sz,15.03,TMCO2_FFF,28
0.01,sz,15.03,TMCO2_FFF,29
0.01,sz,15.03,TMCO2_FFF,30
0.01,sz,15.03,TMCO2_FFF,31
0.01,sz,15.03,TMCO2_FFF,32
0.01,sz,15.03,TMCO2_FFF,33
0.01,sz,15.03,TMCO2_FFF,34
0.01,sz,15.03,TMCO2_FFF,35
0.01,sz,15.03,TMCO2_FFF,36
0.01,sz,15.03,TMCO2_FFF,37
0.01,sz,15.03,TMCO2_FFF,38
0.01,sz,15.03,TMCO2_FFF,39
0.01,sz,15.03,TMCO2_FFF,40
0.01,sz,15.03,TMCO2_FFF,41
0.01,sz,15.03,TMCO2_FFF,42
0.01,sz,15.03,TMCO2_FFF,43
0.01,sz,15.03,TMCO2_FFF,44
0.01,sz,15.03,TMCO2_FFF,45
0.005,sz,10.85,TMCO2_FFF,46
0.01,sz,15.03,TMCO2_FFF,47
0.01,sz,15.03,TMCO2_FFF,48
0.01,sz,15.03,TMCO2_FFF,49
0.005,sz,10.85,TMCO2_FFF,50
0.01,sz,15.03,TMCO2_FFF,51
0.01,sz,15.03,TMCO2_FFF,52
0.005,sz,10.85,TMCO2_FFF,53
0.01,sz,15.03,TMCO2_FFF,54
0.001,sz,5.76,TMCO2_FFF,55
0.01,sz,15.03,TMCO2_FFF,56
0.01,sz,15.03,TMCO2_FFF,57
0.01,sz,15.03,TMCO2_FFF,58
0.01,sz,15.03,TMCO2_FFF,59
0.01,sz,15.03,TMCO2_FFF,60
0.01,sz,15.03,TMCO2_FFF,61
0.01,sz,15.03,TMCO2_FFF,62
0.005,sz,10.85,TMCO2_FFF,63
0.01,sz,15.03,TMCO2_FFF,64
0.01,sz,15.03,TMCO2_FFF,65
0.01,sz,15.03,TMCO2_FFF,66
0.01,sz,15.03,TMCO2_FFF,67
0.01,sz,15.03,TMCO2_FFF,68
0.005,sz,10.85,TMCO2_FFF,69
0.01,sz,15.03,TMCO2_FFF,70
0.01,sz,15.03,TMCO2_FFF,71
0.01,sz,15.03,TMCO2_FFF,72
0.01,sz,15.03,TMCO2_FFF,73
0.005,sz,10.85,TMCO2_FFF,74
0.01,sz,15.03,TMCO2_FFF,75
0.01,sz,15.03,TMCO2_FFF,76
0.01,sz,15.03,TMCO2_FFF,77
0.01,sz,15.03,TMCO2_FFF,78
0.01,sz,15.03,TMCO2_FFF,79
0.01,sz,15.03,TMCO2_FFF,80
0.01,sz,15.03,TMCO2_FFF,81
0.01,sz,15.03,TMCO2_FFF,82
0.01,sz,15.03,TMCO2_FFF,83
0.01,sz,15.03,TMCO2_FFF,84
0.01,sz,15.03,TMCO2_FFF,85
0.01,sz,15.03,TMCO2_FFF,86
0.01,sz,15.03,TMCO2_FFF,87
0.01,sz,15.03,TMCO2_FFF,88
0.01,sz,15.03,TMCO2_FFF,89
0.01,sz,15.03,TMCO2_FFF,90
0.01,sz,15.03,TMCO2_FFF,91
0.01,sz,15.03,TMCO2_FFF,92
0.01,sz,15.03,TMCO2_FFF,93
0.01,sz,15.03,TMCO2_FFF,94
0.01,sz,15.03,TMCO2_FFF,95
0.01,sz,15.03,TMCO2_FFF,96
0.01,sz,15.03,TMCO2_FFF,97
0.01,sz,15.03,TMCO2_FFF,98
0.01,sz,15.03,TMCO2_FFF,99
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
0.01,sz,14.77,PS,0
0.005,sz,10.67,PS,1
0.01,sz,14.77,PS,2
0.01,sz,14.77,PS,3
0.005,sz,10.67,PS,4
0.01,sz,14.77,PS,5
0.005,sz,10.67,PS,6
0.01,sz,14.77,PS,7
0.01,sz,14.77,PS,8
0.01,sz,14.77,PS,9
0.01,sz,14.77,PS,10
0.01,sz,14.77,PS,11
0.01,sz,14.77,PS,12
0.01,sz,14.77,PS,13
0.01,sz,14.77,PS,14
0.005,sz,10.67,PS,15
0.01,sz,14.77,PS,16
0.01,sz,14.77,PS,17
0.01,sz,14.77,PS,18
0.01,sz,14.77,PS,19
0.005,sz,10.67,PS,20
0.01,sz,14.77,PS,21
0.01,sz,14.77,PS,22
0.005,sz,10.67,PS,23
0.01,sz,14.77,PS,24
0.01,sz,14.77,PS,25
0.01,sz,14.77,PS,26
0.01,sz,14.77,PS,27
0.01,sz,14.77,PS,28
0.01,sz,14.77,PS,29
0.01,sz,14.77,PS,30
0.01,sz,14.77,PS,31
0.005,sz,10.67,PS,32
0.01,sz,14.77,PS,33
0.01,sz,14.77,PS,34
0.01,sz,14.77,PS,35
0.01,sz,14.77,PS,36
0.01,sz,14.77,PS,37
0.01,sz,14.77,PS,38
0.01,sz,14.77,PS,39
0.01,sz,14.77,PS,40
0.01,sz,14.77,PS,41
0.01,sz,14.77,PS,42
0.01,sz,14.77,PS,43
0.005,sz,10.67,PS,44
0.01,sz,14.77,PS,45
0.01,sz,14.77,PS,46
0.01,sz,14.77,PS,47
0.01,sz,14.77,PS,48
0.005,sz,10.67,PS,49
0.01,sz,14.77,PS,50
0.01,sz,14.77,PS,51
0.01,sz,14.77,PS,52
0.005,sz,10.67,PS,53
0.01,sz,14.77,PS,54
0.01,sz,14.77,PS,55
0.01,sz,14.77,PS,56
0.01,sz,14.77,PS,57
0.01,sz,14.77,PS,58
0.01,sz,14.77,PS,59
0.005,sz,10.67,PS,60
0.01,sz,14.77,PS,61
0.01,sz,14.77,PS,62
0.01,sz,14.77,PS,63
0.01,sz,14.77,PS,64
0.01,sz,14.77,PS,65
0.01,sz,14.77,PS,66
0.01,sz,14.77,PS,67
0.01,sz,14.77,PS,68
0.01,sz,14.77,PS,69
0.01,sz,14.77,PS,70
0.01,sz,14.77,PS,71
0.01,sz,14.77,PS,72
0.01,sz,14.77,PS,73
0.01,sz,14.77,PS,74
0.01,sz,14.77,PS,75
0.01,sz,14.77,PS,76
0.01,sz,14.77,PS,77
0.01,sz,14.77,PS,78
0.01,sz,14.77,PS,79
0.001,sz,5.68,PS,80
0.005,sz,10.67,PS,81
0.01,sz,14.77,PS,82
0.01,sz,14.77,PS,83
0.01,sz,14.77,PS,84
0.01,sz,14.77,PS,85
0.01,sz,14.77,PS,86
0.01,sz,14.77,PS,87
0.01,sz,14.77,PS,88
0.01,sz,14.77,PS,89
0.005,sz,10.67,PS,90
0.01,sz,14.77,PS,91
0.01,sz,14.77,PS,92
0.01,sz,14.77,PS,93
0.01,sz,14.77,PS,94
0.01,sz,14.77,PS,95
0.005,sz,10.67,PS,96
0.01,sz,14.77,PS,97
0.01,sz,14.77,PS,98
0.01,sz,14.77,PS,99
0.01,sz,14.73,TMCO2_LND,0
0.01,sz,14.73,TMCO2_LND,1
0.01,sz,14.73,TMCO2_LND,2
0.01,sz,14.73,TMCO2_LND,3
0.01,sz,14.73,TMCO2_LND,4
0.01,sz,14.73,TMCO2_LND,5
0.005,sz,10.64,TMCO2_LND,6
0.01,sz,14.73,TMCO2_LND,7
0.01,sz,14.73,TMCO2_LND,8
0.01,sz,14.73,TMCO2_LND,9
0.005,sz,10.64,TMCO2_LND,10
0.01,sz,14.73,TMCO2_LND,11
0.01,sz,14.73,TMCO2_LND,12
0.01,sz,14.73,TMCO2_LND,13
0.01,sz,14.73,TMCO2_LND,14
0.01,sz,14.73,TMCO2_LND,15
0.01,sz,14.73,TMCO2_LND,16
0.005,sz,10.64,TMCO2_LND,17
0.01,sz,14.73,TMCO2_LND,18
0.01,sz,14.73,TMCO2_LND,19
0.01,sz,14.73,TMCO2_LND,20
0.01,sz,14.73,TMCO2_LND,21
0.01,sz,14.73,TMCO2_LND,22
0.01,sz,14.73,TMCO2_LND,23
0.01,sz,14.73,TMCO2_LND,24
0.01,sz,14.73,TMCO2_LND,25
0.005,sz,10.64,TMCO2_LND,26
0.01,sz,14.73,TMCO2_LND,27
0.01,sz,14.73,TMCO2_LND,28
0.01,sz,14.73,TMCO2_LND,29
0.01,sz,14.73,TMCO2_LND,30
0.01,sz,14.73,TMCO2_LND,31
0.01,sz,14.73,TMCO2_LND,32
0.01,sz,14.73,TMCO2_LND,33
0.01,sz,14.73,TMCO2_LND,34
0.01,sz,14.73,TMCO2_LND,35
0.01,sz,14.73,TMCO2_LND,36
0.01,sz,14.73,TMCO2_LND,37
0.01,sz,14.73,TMCO2_LND,38
0.01,sz,14.73,TMCO2_LND,39
0.01,sz,14.73,TMCO2_LND,40
0.005,sz,10.64,TMCO2_LND,41
0.01,sz,14.73,TMCO2_LND,42
0.01,sz,14.73,TMCO2_LND,43
0.01,sz,14.73,TMCO2_LND,44
0.01,sz,14.73,TMCO2_LND,45
0.01,sz,14.73,TMCO2_LND,46
0.01,sz,14.73,TMCO2_LND,47
0.01,sz,14.73,TMCO2_LND,48
0.01,sz,14.73,TMCO2_LND,49
0.01,sz,14.73,TMCO2_LND,50
0.01,sz,14.73,TMCO2_LND,51
0.01,sz,14.73,TMCO2_LND,52
0.01,sz,14.73,TMCO2_LND,53
0.01,sz,14.73,TMCO2_LND,54
0.01,sz,14.73,TMCO2_LND,55
0.01,sz,14.73,TMCO2_LND,56
0.01,sz,14.73,TMCO2_LND,57
0.01,sz,14.73,TMCO2_LND,58
0.01,sz,14.73,TMCO2_LND,59
0.01,sz,14.73,TMCO2_LND,60
0.01,sz,14.73,TMCO2_LND,61
0.01,sz,14.73,TMCO2_LND,62
0.01,sz,14.73,TMCO2_LND,63
0.01,sz,14.73,TMCO2_LND,64
0.01,sz,14.73,TMCO2_LND,65
0.01,sz,14.73,TMCO2_LND,66
0.01,sz,14.73,TMCO2_LND,67
0.01,sz,14.73,TMCO2_LND,68
0.01,sz,14.73,TMCO2_LND,69
0.01,sz,14.73,TMCO2_LND,70
0.01,sz,14.73,TMCO2_LND,71
0.01,sz,14.73,TMCO2_LND,72
0.01,sz,14.73,TMCO2_LND,73
0.01,sz,14.73,TMCO2_LND,74
0.01,sz,14.73,TMCO2_LND,75
0.01,sz,14.73,TMCO2_LND,76
0.01,sz,14.73,TMCO2_LND,77
0.01,sz,14.73,TMCO2_LND,78
0.01,sz,14.73,TMCO2_LND,79
0.005,sz,10.64,TMCO2_LND,80
0.01,sz,14.73,TMCO2_LND,81
0.01,sz,14.73,TMCO2_LND,82
0.01,sz,14.73,TMCO2_LND,83
0.01,sz,14.73,TMCO2_LND,84
0.01,sz,14.73,TMCO2_LND,85
0.01,sz,14.73,TMCO2_LND,86
0.01,sz,14.73,TMCO2_LND,87
0.01,sz,14.73,TMCO2_LND,88
0.01,sz,14.73,TMCO2_LND,89
0.01,sz,14.73,TMCO2_LND,90
0.01,sz,14.73,TMCO2_LND,91
0.01,sz,14.73,TMCO2_LND,92
0.01,sz,14.73,TMCO2_LND,93
0.01,sz,14.73,TMCO2_LND,94
0.01,sz,14.73,TMCO2_LND,95
0.01,sz,14.73,TMCO2_LND,96
0.01,sz,14.73,TMCO2_LND,97
0.01,sz,14.73,TMCO2_LND,98
0.01,sz,14.73,TMCO2_LND,99
,,,,0
,,,,1
,,,,2
,,,,3
,,,,4
,,,,5
,,,,6
,,,,7
,,,,8
,,,,9
,,,,10
,,,,11
,,,,12
,,,,13
,,,,14
,,,,15
,,,,16
,,,,17
,,,,18
,,,,19
,,,,20
,,,,21
,,,,22
,,,,23
,,,,24
,,,,25
,,,,26
,,,,27
,,,,28
,,,,29
,,,,30
,,,,31
,,,,32
,,,,33
,,,,34
,,,,35
,,,,36
,,,,37
,,,,38
,,,,39
,,,,40
,,,,41
,,,,42
,,,,43
,,,,44
,,,,45
,,,,46
,,,,47
,,,,48
,,,,49
,,,,50
,,,,51
,,,,52
,,,,53
,,,,54
,,,,55
,,,,56
,,,,57
,,,,58
,,,,59
,,,,60
,,,,61
,,,,62
,,,,63
,,,,64
,,,,65
,,,,66
,,,,67
,,,,68
,,,,69
,,,,70
,,,,71
,,,,72
,,,,73
,,,,74
,,,,75
,,,,76
,,,,77
,,,,78
,,,,79
,,,,80
,,,,81
,,,,82
,,,,83
,,,,84
,,,,85
,,,,86
,,,,87
,,,,88
,,,,89
,,,,90
,,,,91
,,,,92
,,,,93
,,,,94
,,,,95
,,,,96
,,,,97
,,,,98
,,,,99
0.0005,sz,9.01,SFCO2_FFF,0
0.0001,sz,5.01,SFCO2_FFF,1
0.0005,sz,9.01,SFCO2_FFF,2
0.0001,sz,5.01,SFCO2_FFF,3
0.001,sz,11.55,SFCO2_FFF,4
0.001,sz,11.55,SFCO2_FFF,5
0.0001,sz,5.01,SFCO2_FFF,6
0.0001,sz,5.01,SFCO2_FFF,7
0.001,sz,11.55,SFCO2_FFF,8
0.001,sz,11.55,SFCO2_FFF,9
0.001,sz,11.55,SFCO2_FFF,10
0.0001,sz,5.01,SFCO2_FFF,11
0.0001,sz,5.01,SFCO2_FFF,12
0.001,sz,11.55,SFCO2_FFF,13
0.0001,sz,5.01,SFCO2_FFF,14
