levels,algs,ratios,variable,times
4,bg,1.58,ICEFRAC,509
4,bg,1.58,ICEFRAC,510
4,bg,1.58,ICEFRAC,511
5,bg,1.28,ICEFRAC,512
4,bg,1.58,ICEFRAC,513
4,bg,1.58,ICEFRAC,514
4,bg,1.58,ICEFRAC,515
4,bg,1.58,ICEFRAC,516
4,bg,1.58,ICEFRAC,517
4,bg,1.58,ICEFRAC,518
4,bg,1.58,ICEFRAC,519
4,bg,1.58,ICEFRAC,520
4,bg,1.58,ICEFRAC,521
4,bg,1.58,ICEFRAC,522
5,bg,1.28,ICEFRAC,523
4,bg,1.58,ICEFRAC,524
4,bg,1.58,ICEFRAC,525
4,bg,1.58,ICEFRAC,526
4,bg,1.58,ICEFRAC,527
4,bg,1.58,ICEFRAC,528
4,bg,1.58,ICEFRAC,529
4,bg,1.58,ICEFRAC,530
4,bg,1.58,ICEFRAC,531
4,bg,1.58,ICEFRAC,532
4,bg,1.58,ICEFRAC,533
6,bg,1.10,ICEFRAC,534
4,bg,1.58,ICEFRAC,535
4,bg,1.58,ICEFRAC,536
4,bg,1.58,ICEFRAC,537
4,bg,1.58,ICEFRAC,538
4,bg,1.58,ICEFRAC,539
4,bg,1.58,ICEFRAC,540
4,bg,1.58,ICEFRAC,541
4,bg,1.58,ICEFRAC,542
4,bg,1.58,ICEFRAC,543
4,bg,1.58,ICEFRAC,544
5,bg,1.28,ICEFRAC,545
4,bg,1.58,ICEFRAC,546
4,bg,1.58,ICEFRAC,547
4,bg,1.58,ICEFRAC,548
4,bg,1.58,ICEFRAC,549
4,bg,1.58,ICEFRAC,550
4,bg,1.58,ICEFRAC,551
4,bg,1.58,ICEFRAC,552
4,bg,1.58,ICEFRAC,553
4,bg,1.58,ICEFRAC,554
4,bg,1.58,ICEFRAC,555
5,bg,1.28,ICEFRAC,556
5,bg,1.28,ICEFRAC,557
4,bg,1.58,ICEFRAC,558
4,bg,1.58,ICEFRAC,559
4,bg,1.58,ICEFRAC,560
4,bg,1.58,ICEFRAC,561
4,bg,1.58,ICEFRAC,562
4,bg,1.58,ICEFRAC,563
4,bg,1.58,ICEFRAC,564
4,bg,1.58,ICEFRAC,565
4,bg,1.58,ICEFRAC,566
4,bg,1.58,ICEFRAC,567
5,bg,1.28,ICEFRAC,568
4,bg,1.58,ICEFRAC,569
4,bg,1.58,ICEFRAC,570
4,bg,1.58,ICEFRAC,571
4,bg,1.58,ICEFRAC,572
4,bg,1.58,ICEFRAC,573
4,bg,1.58,ICEFRAC,574
4,bg,1.58,ICEFRAC,575
4,bg,1.58,ICEFRAC,576
4,bg,1.58,ICEFRAC,577
4,bg,1.58,ICEFRAC,578
4,bg,1.58,ICEFRAC,579
4,bg,1.58,ICEFRAC,580
4,bg,1.58,ICEFRAC,581
4,bg,1.58,ICEFRAC,582
4,bg,1.58,ICEFRAC,583
4,bg,1.58,ICEFRAC,584
4,bg,1.58,ICEFRAC,585
4,bg,1.58,ICEFRAC,586
4,bg,1.58,ICEFRAC,587
4,bg,1.58,ICEFRAC,588
4,bg,1.58,ICEFRAC,589
4,bg,1.58,ICEFRAC,590
4,bg,1.58,ICEFRAC,591
4,bg,1.58,ICEFRAC,592
4,bg,1.58,ICEFRAC,593
4,bg,1.58,ICEFRAC,594
4,bg,1.58,ICEFRAC,595
4,bg,1.58,ICEFRAC,596
4,bg,1.58,ICEFRAC,597
4,bg,1.58,ICEFRAC,598
4,bg,1.58,ICEFRAC,599
4,bg,1.58,ICEFRAC,600
4,bg,1.58,ICEFRAC,601
4,bg,1.58,ICEFRAC,602
4,bg,1.58,ICEFRAC,603
4,bg,1.58,ICEFRAC,604
4,bg,1.58,ICEFRAC,605
4,bg,1.58,ICEFRAC,606
4,bg,1.58,ICEFRAC,607
4,bg,1.58,ICEFRAC,608
4,bg,1.58,ICEFRAC,609
4,bg,1.58,ICEFRAC,610
4,bg,1.58,ICEFRAC,611
4,bg,1.58,ICEFRAC,612
4,bg,1.58,ICEFRAC,613
4,bg,1.58,ICEFRAC,614
4,bg,1.58,ICEFRAC,615
4,bg,1.58,ICEFRAC,616
4,bg,1.58,ICEFRAC,617
4,bg,1.58,ICEFRAC,618
4,bg,1.58,ICEFRAC,619
4,bg,1.58,ICEFRAC,620
4,bg,1.58,ICEFRAC,621
4,bg,1.58,ICEFRAC,622
4,bg,1.58,ICEFRAC,623
4,bg,1.58,ICEFRAC,624
5,bg,1.28,ICEFRAC,625
5,bg,1.28,ICEFRAC,626
5,bg,1.28,ICEFRAC,627
5,bg,1.28,ICEFRAC,628
5,bg,1.28,ICEFRAC,629
5,bg,1.28,ICEFRAC,630
4,bg,1.58,ICEFRAC,631
4,bg,1.58,ICEFRAC,632
4,bg,1.58,ICEFRAC,633
4,bg,1.58,ICEFRAC,634
4,bg,1.58,ICEFRAC,635
4,bg,1.58,ICEFRAC,636
4,bg,1.58,ICEFRAC,637
4,bg,1.58,ICEFRAC,638
4,bg,1.58,ICEFRAC,639
4,bg,1.58,ICEFRAC,640
4,bg,1.58,ICEFRAC,641
5,bg,1.28,ICEFRAC,642
4,bg,1.58,ICEFRAC,643
4,bg,1.58,ICEFRAC,644
4,bg,1.58,ICEFRAC,645
4,bg,1.58,ICEFRAC,646
5,bg,1.28,ICEFRAC,647
4,bg,1.58,ICEFRAC,648
4,bg,1.58,ICEFRAC,649
4,bg,1.58,ICEFRAC,650
5,bg,1.28,ICEFRAC,651
5,bg,1.28,ICEFRAC,652
5,bg,1.28,ICEFRAC,653
5,bg,1.28,ICEFRAC,654
4,bg,1.58,ICEFRAC,655
5,bg,1.28,ICEFRAC,656
4,bg,1.58,ICEFRAC,657
4,bg,1.58,ICEFRAC,658
4,bg,1.58,ICEFRAC,659
4,bg,1.58,ICEFRAC,660
4,bg,1.58,ICEFRAC,661
4,bg,1.58,ICEFRAC,662
5,bg,1.28,ICEFRAC,663
5,bg,1.28,ICEFRAC,664
5,bg,1.28,ICEFRAC,665
5,bg,1.28,ICEFRAC,666
4,bg,1.58,ICEFRAC,667
4,bg,1.58,ICEFRAC,668
4,bg,1.58,ICEFRAC,669
4,bg,1.58,ICEFRAC,670
4,bg,1.58,ICEFRAC,671
4,bg,1.58,ICEFRAC,672
4,bg,1.58,ICEFRAC,673
4,bg,1.58,ICEFRAC,674
5,bg,1.28,ICEFRAC,675
5,bg,1.28,ICEFRAC,676
4,bg,1.58,ICEFRAC,677
4,bg,1.58,ICEFRAC,678
5,bg,1.28,ICEFRAC,679
4,bg,1.58,ICEFRAC,680
4,bg,1.58,ICEFRAC,681
4,bg,1.58,ICEFRAC,682
4,bg,1.58,ICEFRAC,683
4,bg,1.58,ICEFRAC,684
4,bg,1.58,ICEFRAC,685
4,bg,1.58,ICEFRAC,686
4,bg,1.58,ICEFRAC,687
5,bg,1.28,ICEFRAC,688
5,bg,1.28,ICEFRAC,689
5,bg,1.28,ICEFRAC,690
4,bg,1.58,ICEFRAC,691
4,bg,1.58,ICEFRAC,692
4,bg,1.58,ICEFRAC,693
5,bg,1.28,ICEFRAC,694
5,bg,1.28,ICEFRAC,695
5,bg,1.28,ICEFRAC,696
5,bg,1.28,ICEFRAC,697
5,bg,1.28,ICEFRAC,698
4,bg,1.58,ICEFRAC,699
5,bg,1.28,ICEFRAC,700
5,bg,1.28,ICEFRAC,701
5,bg,1.28,ICEFRAC,702
5,bg,1.28,ICEFRAC,703
5,bg,1.28,ICEFRAC,704
4,bg,1.58,ICEFRAC,705
4,bg,1.58,ICEFRAC,706
4,bg,1.58,ICEFRAC,707
4,bg,1.58,ICEFRAC,708
4,bg,1.58,ICEFRAC,709
4,bg,1.58,ICEFRAC,710
5,bg,1.28,ICEFRAC,711
4,bg,1.58,ICEFRAC,712
4,bg,1.58,ICEFRAC,713
4,bg,1.58,ICEFRAC,714
4,bg,1.58,ICEFRAC,715
4,bg,1.58,ICEFRAC,716
4,bg,1.58,ICEFRAC,717
5,bg,1.28,ICEFRAC,718
5,bg,1.28,ICEFRAC,719
5,bg,1.28,ICEFRAC,720
5,bg,1.28,ICEFRAC,721
5,bg,1.28,ICEFRAC,722
4,bg,1.58,ICEFRAC,723
4,bg,1.58,ICEFRAC,724
4,bg,1.58,ICEFRAC,725
4,bg,1.58,ICEFRAC,726
4,bg,1.58,ICEFRAC,727
4,bg,1.58,ICEFRAC,728
5,bg,1.28,ICEFRAC,729
5,bg,1.34,LHFLX,0
22,zfp,1.47,LHFLX,1
5,bg,1.34,LHFLX,2
22,zfp,1.47,LHFLX,3
22,zfp,1.47,LHFLX,4
22,zfp,1.47,LHFLX,5
5,bg,1.34,LHFLX,6
20,zfp,1.66,LHFLX,7
5,bg,1.34,LHFLX,8
5,bg,1.34,LHFLX,9
22,zfp,1.47,LHFLX,10
20,zfp,1.66,LHFLX,11
5,bg,1.34,LHFLX,12
22,zfp,1.47,LHFLX,13
22,zfp,1.47,LHFLX,14
22,zfp,1.47,LHFLX,15
5,bg,1.34,LHFLX,16
5,bg,1.34,LHFLX,17
5,bg,1.34,LHFLX,18
5,bg,1.34,LHFLX,19
5,bg,1.34,LHFLX,20
5,bg,1.34,LHFLX,21
22,zfp,1.47,LHFLX,22
5,bg,1.34,LHFLX,23
22,zfp,1.47,LHFLX,24
5,bg,1.34,LHFLX,25
5,bg,1.34,LHFLX,26
5,bg,1.34,LHFLX,27
22,zfp,1.47,LHFLX,28
22,zfp,1.47,LHFLX,29
20,zfp,1.66,LHFLX,30
22,zfp,1.47,LHFLX,31
20,zfp,1.66,LHFLX,32
20,zfp,1.66,LHFLX,33
20,zfp,1.66,LHFLX,34
22,zfp,1.47,LHFLX,35
5,bg,1.34,LHFLX,36
22,zfp,1.47,LHFLX,37
5,bg,1.34,LHFLX,38
5,bg,1.34,LHFLX,39
22,zfp,1.47,LHFLX,40
22,zfp,1.47,LHFLX,41
22,zfp,1.47,LHFLX,42
22,zfp,1.47,LHFLX,43
20,zfp,1.66,LHFLX,44
5,bg,1.34,LHFLX,45
5,bg,1.34,LHFLX,46
5,bg,1.34,LHFLX,47
20,zfp,1.66,LHFLX,48
22,zfp,1.47,LHFLX,49
5,bg,1.34,LHFLX,50
20,zfp,1.66,LHFLX,51
5,bg,1.34,LHFLX,52
5,bg,1.34,LHFLX,53
5,bg,1.34,LHFLX,54
22,zfp,1.47,LHFLX,55
22,zfp,1.47,LHFLX,56
20,zfp,1.66,LHFLX,57
22,zfp,1.47,LHFLX,58
5,bg,1.34,LHFLX,59
22,zfp,1.47,LHFLX,60
22,zfp,1.47,LHFLX,61
20,zfp,1.66,LHFLX,62
22,zfp,1.47,LHFLX,63
5,bg,1.34,LHFLX,64
5,bg,1.34,LHFLX,65
5,bg,1.34,LHFLX,66
22,zfp,1.47,LHFLX,67
22,zfp,1.47,LHFLX,68
22,zfp,1.47,LHFLX,69
5,bg,1.34,LHFLX,70
22,zfp,1.47,LHFLX,71
5,bg,1.34,LHFLX,72
5,bg,1.34,LHFLX,73
5,bg,1.34,LHFLX,74
5,bg,1.34,LHFLX,75
22,zfp,1.47,LHFLX,76
5,bg,1.34,LHFLX,77
5,bg,1.34,LHFLX,78
5,bg,1.34,LHFLX,79
5,bg,1.34,LHFLX,80
22,zfp,1.47,LHFLX,81
22,zfp,1.47,LHFLX,82
22,zfp,1.47,LHFLX,83
5,bg,1.34,LHFLX,84
22,zfp,1.47,LHFLX,85
22,zfp,1.47,LHFLX,86
20,zfp,1.66,LHFLX,87
5,bg,1.34,LHFLX,88
5,bg,1.34,LHFLX,89
5,bg,1.34,LHFLX,90
22,zfp,1.47,LHFLX,91
5,bg,1.34,LHFLX,92
5,bg,1.34,LHFLX,93
5,bg,1.34,LHFLX,94
22,zfp,1.47,LHFLX,95
5,bg,1.34,LHFLX,96
5,bg,1.34,LHFLX,97
5,bg,1.34,LHFLX,98
5,bg,1.34,LHFLX,99
5,bg,1.34,LHFLX,100
22,zfp,1.47,LHFLX,101
5,bg,1.34,LHFLX,102
5,bg,1.34,LHFLX,103
22,zfp,1.47,LHFLX,104
5,bg,1.34,LHFLX,105
5,bg,1.34,LHFLX,106
5,bg,1.34,LHFLX,107
5,bg,1.34,LHFLX,108
22,zfp,1.47,LHFLX,109
5,bg,1.34,LHFLX,110
5,bg,1.34,LHFLX,111
20,zfp,1.66,LHFLX,112
5,bg,1.34,LHFLX,113
20,zfp,1.66,LHFLX,114
5,bg,1.34,LHFLX,115
5,bg,1.34,LHFLX,116
20,zfp,1.66,LHFLX,117
5,bg,1.34,LHFLX,118
5,bg,1.34,LHFLX,119
5,bg,1.34,LHFLX,120
5,bg,1.34,LHFLX,121
5,bg,1.34,LHFLX,122
5,bg,1.34,LHFLX,123
22,zfp,1.47,LHFLX,124
20,zfp,1.66,LHFLX,125
5,bg,1.34,LHFLX,126
5,bg,1.34,LHFLX,127
5,bg,1.34,LHFLX,128
5,bg,1.34,LHFLX,129
5,bg,1.34,LHFLX,130
5,bg,1.34,LHFLX,131
5,bg,1.34,LHFLX,132
5,bg,1.34,LHFLX,133
5,bg,1.34,LHFLX,134
5,bg,1.34,LHFLX,135
22,zfp,1.47,LHFLX,136
5,bg,1.34,LHFLX,137
5,bg,1.34,LHFLX,138
5,bg,1.34,LHFLX,139
5,bg,1.34,LHFLX,140
5,bg,1.34,LHFLX,141
22,zfp,1.47,LHFLX,142
22,zfp,1.47,LHFLX,143
22,zfp,1.47,LHFLX,144
5,bg,1.34,LHFLX,145
5,bg,1.34,LHFLX,146
5,bg,1.34,LHFLX,147
20,zfp,1.66,LHFLX,148
5,bg,1.34,LHFLX,149
5,bg,1.34,LHFLX,150
5,bg,1.34,LHFLX,151
5,bg,1.34,LHFLX,152
5,bg,1.34,LHFLX,153
5,bg,1.34,LHFLX,154
5,bg,1.34,LHFLX,155
5,bg,1.34,LHFLX,156
22,zfp,1.47,LHFLX,157
22,zfp,1.47,LHFLX,158
22,zfp,1.47,LHFLX,159
5,bg,1.34,LHFLX,160
5,bg,1.34,LHFLX,161
5,bg,1.34,LHFLX,162
5,bg,1.34,LHFLX,163
5,bg,1.34,LHFLX,164
5,bg,1.34,LHFLX,165
5,bg,1.34,LHFLX,166
20,zfp,1.66,LHFLX,167
22,zfp,1.47,LHFLX,168
5,bg,1.34,LHFLX,169
5,bg,1.34,LHFLX,170
5,bg,1.34,LHFLX,171
5,bg,1.34,LHFLX,172
5,bg,1.34,LHFLX,173
5,bg,1.34,LHFLX,174
5,bg,1.34,LHFLX,175
5,bg,1.34,LHFLX,176
20,zfp,1.66,LHFLX,177
5,bg,1.34,LHFLX,178
5,bg,1.34,LHFLX,179
22,zfp,1.47,LHFLX,180
5,bg,1.34,LHFLX,181
5,bg,1.34,LHFLX,182
5,bg,1.34,LHFLX,183
5,bg,1.34,LHFLX,184
5,bg,1.34,LHFLX,185
5,bg,1.34,LHFLX,186
5,bg,1.34,LHFLX,187
5,bg,1.34,LHFLX,188
5,bg,1.34,LHFLX,189
5,bg,1.34,LHFLX,190
22,zfp,1.47,LHFLX,191
5,bg,1.34,LHFLX,192
22,zfp,1.47,LHFLX,193
22,zfp,1.47,LHFLX,194
5,bg,1.34,LHFLX,195
5,bg,1.34,LHFLX,196
5,bg,1.34,LHFLX,197
5,bg,1.34,LHFLX,198
5,bg,1.34,LHFLX,199
5,bg,1.34,LHFLX,200
20,zfp,1.66,LHFLX,201
5,bg,1.34,LHFLX,202
20,zfp,1.66,LHFLX,203
22,zfp,1.47,LHFLX,204
22,zfp,1.47,LHFLX,205
5,bg,1.34,LHFLX,206
5,bg,1.34,LHFLX,207
5,bg,1.34,LHFLX,208
22,zfp,1.47,LHFLX,209
5,bg,1.34,LHFLX,210
20,zfp,1.66,LHFLX,211
5,bg,1.34,LHFLX,212
5,bg,1.34,LHFLX,213
5,bg,1.34,LHFLX,214
5,bg,1.34,LHFLX,215
22,zfp,1.47,LHFLX,216
5,bg,1.34,LHFLX,217
22,zfp,1.47,LHFLX,218
5,bg,1.34,LHFLX,219
5,bg,1.34,LHFLX,220
22,zfp,1.47,LHFLX,221
22,zfp,1.47,LHFLX,222
22,zfp,1.47,LHFLX,223
22,zfp,1.47,LHFLX,224
22,zfp,1.47,LHFLX,225
5,bg,1.34,LHFLX,226
5,bg,1.34,LHFLX,227
5,bg,1.34,LHFLX,228
5,bg,1.34,LHFLX,229
5,bg,1.34,LHFLX,230
22,zfp,1.47,LHFLX,231
22,zfp,1.47,LHFLX,232
5,bg,1.34,LHFLX,233
5,bg,1.34,LHFLX,234
5,bg,1.34,LHFLX,235
5,bg,1.34,LHFLX,236
22,zfp,1.47,LHFLX,237
22,zfp,1.47,LHFLX,238
22,zfp,1.47,LHFLX,239
5,bg,1.34,LHFLX,240
5,bg,1.34,LHFLX,241
5,bg,1.34,LHFLX,242
5,bg,1.34,LHFLX,243
5,bg,1.34,LHFLX,244
5,bg,1.34,LHFLX,245
5,bg,1.34,LHFLX,246
5,bg,1.34,LHFLX,247
22,zfp,1.47,LHFLX,248
20,zfp,1.66,LHFLX,249
5,bg,1.34,LHFLX,250
5,bg,1.34,LHFLX,251
5,bg,1.34,LHFLX,252
5,bg,1.34,LHFLX,253
5,bg,1.34,LHFLX,254
5,bg,1.34,LHFLX,255
22,zfp,1.47,LHFLX,256
5,bg,1.34,LHFLX,257
5,bg,1.34,LHFLX,258
22,zfp,1.47,LHFLX,259
22,zfp,1.47,LHFLX,260
20,zfp,1.66,LHFLX,261
22,zfp,1.47,LHFLX,262
5,bg,1.34,LHFLX,263
5,bg,1.34,LHFLX,264
5,bg,1.34,LHFLX,265
22,zfp,1.47,LHFLX,266
5,bg,1.34,LHFLX,267
22,zfp,1.47,LHFLX,268
20,zfp,1.66,LHFLX,269
22,zfp,1.47,LHFLX,270
22,zfp,1.47,LHFLX,271
20,zfp,1.66,LHFLX,272
22,zfp,1.47,LHFLX,273
20,zfp,1.66,LHFLX,274
22,zfp,1.47,LHFLX,275
5,bg,1.34,LHFLX,276
5,bg,1.34,LHFLX,277
5,bg,1.34,LHFLX,278
22,zfp,1.47,LHFLX,279
22,zfp,1.47,LHFLX,280
5,bg,1.34,LHFLX,281
5,bg,1.34,LHFLX,282
5,bg,1.34,LHFLX,283
5,bg,1.34,LHFLX,284
22,zfp,1.47,LHFLX,285
22,zfp,1.47,LHFLX,286
5,bg,1.34,LHFLX,287
5,bg,1.34,LHFLX,288
5,bg,1.34,LHFLX,289
22,zfp,1.47,LHFLX,290
5,bg,1.34,LHFLX,291
5,bg,1.34,LHFLX,292
22,zfp,1.47,LHFLX,293
5,bg,1.34,LHFLX,294
5,bg,1.34,LHFLX,295
5,bg,1.34,LHFLX,296
5,bg,1.34,LHFLX,297
5,bg,1.34,LHFLX,298
5,bg,1.34,LHFLX,299
5,bg,1.34,LHFLX,300
5,bg,1.34,LHFLX,301
22,zfp,1.47,LHFLX,302
5,bg,1.34,LHFLX,303
5,bg,1.34,LHFLX,304
5,bg,1.34,LHFLX,305
22,zfp,1.47,LHFLX,306
20,zfp,1.66,LHFLX,307
5,bg,1.34,LHFLX,308
22,zfp,1.47,LHFLX,309
20,zfp,1.66,LHFLX,310
5,bg,1.34,LHFLX,311
22,zfp,1.47,LHFLX,312
22,zfp,1.47,LHFLX,313
5,bg,1.34,LHFLX,314
5,bg,1.34,LHFLX,315
5,bg,1.34,LHFLX,316
22,zfp,1.47,LHFLX,317
5,bg,1.34,LHFLX,318
5,bg,1.34,LHFLX,319
5,bg,1.34,LHFLX,320
5,bg,1.34,LHFLX,321
22,zfp,1.47,LHFLX,322
22,zfp,1.47,LHFLX,323
20,zfp,1.66,LHFLX,324
20,zfp,1.66,LHFLX,325
22,zfp,1.47,LHFLX,326
22,zfp,1.47,LHFLX,327
22,zfp,1.47,LHFLX,328
5,bg,1.34,LHFLX,329
5,bg,1.34,LHFLX,330
5,bg,1.34,LHFLX,331
5,bg,1.34,LHFLX,332
22,zfp,1.47,LHFLX,333
5,bg,1.34,LHFLX,334
20,zfp,1.66,LHFLX,335
5,bg,1.34,LHFLX,336
5,bg,1.34,LHFLX,337
22,zfp,1.47,LHFLX,338
5,bg,1.34,LHFLX,339
5,bg,1.34,LHFLX,340
22,zfp,1.47,LHFLX,341
5,bg,1.34,LHFLX,342
5,bg,1.34,LHFLX,343
5,bg,1.34,LHFLX,344
22,zfp,1.47,LHFLX,345
22,zfp,1.47,LHFLX,346
5,bg,1.34,LHFLX,347
22,zfp,1.47,LHFLX,348
5,bg,1.34,LHFLX,349
22,zfp,1.47,LHFLX,350
22,zfp,1.47,LHFLX,351
5,bg,1.34,LHFLX,352
22,zfp,1.47,LHFLX,353
20,zfp,1.66,LHFLX,354
20,zfp,1.66,LHFLX,355
5,bg,1.34,LHFLX,356
5,bg,1.34,LHFLX,357
22,zfp,1.47,LHFLX,358
22,zfp,1.47,LHFLX,359
5,bg,1.34,LHFLX,360
22,zfp,1.47,LHFLX,361
22,zfp,1.47,LHFLX,362
5,bg,1.34,LHFLX,363
5,bg,1.34,LHFLX,364
5,bg,1.34,LHFLX,365
5,bg,1.34,LHFLX,366
5,bg,1.34,LHFLX,367
22,zfp,1.47,LHFLX,368
22,zfp,1.47,LHFLX,369
5,bg,1.34,LHFLX,370
5,bg,1.34,LHFLX,371
5,bg,1.34,LHFLX,372
5,bg,1.34,LHFLX,373
5,bg,1.34,LHFLX,374
22,zfp,1.47,LHFLX,375
5,bg,1.34,LHFLX,376
5,bg,1.34,LHFLX,377
22,zfp,1.47,LHFLX,378
22,zfp,1.47,LHFLX,379
5,bg,1.34,LHFLX,380
5,bg,1.34,LHFLX,381
22,zfp,1.47,LHFLX,382
5,bg,1.34,LHFLX,383
5,bg,1.34,LHFLX,384
5,bg,1.34,LHFLX,385
22,zfp,1.47,LHFLX,386
5,bg,1.34,LHFLX,387
5,bg,1.34,LHFLX,388
20,zfp,1.66,LHFLX,389
5,bg,1.34,LHFLX,390
22,zfp,1.47,LHFLX,391
5,bg,1.34,LHFLX,392
5,bg,1.34,LHFLX,393
22,zfp,1.47,LHFLX,394
5,bg,1.34,LHFLX,395
5,bg,1.34,LHFLX,396
22,zfp,1.47,LHFLX,397
5,bg,1.34,LHFLX,398
5,bg,1.34,LHFLX,399
5,bg,1.34,LHFLX,400
5,bg,1.34,LHFLX,401
5,bg,1.34,LHFLX,402
22,zfp,1.47,LHFLX,403
5,bg,1.34,LHFLX,404
5,bg,1.34,LHFLX,405
5,bg,1.34,LHFLX,406
5,bg,1.34,LHFLX,407
5,bg,1.34,LHFLX,408
5,bg,1.34,LHFLX,409
5,bg,1.34,LHFLX,410
5,bg,1.34,LHFLX,411
5,bg,1.34,LHFLX,412
5,bg,1.34,LHFLX,413
5,bg,1.34,LHFLX,414
5,bg,1.34,LHFLX,415
5,bg,1.34,LHFLX,416
5,bg,1.34,LHFLX,417
5,bg,1.34,LHFLX,418
5,bg,1.34,LHFLX,419
22,zfp,1.47,LHFLX,420
22,zfp,1.47,LHFLX,421
5,bg,1.34,LHFLX,422
5,bg,1.34,LHFLX,423
22,zfp,1.47,LHFLX,424
22,zfp,1.47,LHFLX,425
22,zfp,1.47,LHFLX,426
5,bg,1.34,LHFLX,427
5,bg,1.34,LHFLX,428
5,bg,1.34,LHFLX,429
5,bg,1.34,LHFLX,430
5,bg,1.34,LHFLX,431
22,zfp,1.47,LHFLX,432
5,bg,1.34,LHFLX,433
5,bg,1.34,LHFLX,434
5,bg,1.34,LHFLX,435
5,bg,1.34,LHFLX,436
5,bg,1.34,LHFLX,437
5,bg,1.34,LHFLX,438
22,zfp,1.47,LHFLX,439
22,zfp,1.47,LHFLX,440
5,bg,1.34,LHFLX,441
5,bg,1.34,LHFLX,442
5,bg,1.34,LHFLX,443
5,bg,1.34,LHFLX,444
22,zfp,1.47,LHFLX,445
22,zfp,1.47,LHFLX,446
22,zfp,1.47,LHFLX,447
5,bg,1.34,LHFLX,448
22,zfp,1.47,LHFLX,449
22,zfp,1.47,LHFLX,450
5,bg,1.34,LHFLX,451
5,bg,1.34,LHFLX,452
5,bg,1.34,LHFLX,453
5,bg,1.34,LHFLX,454
5,bg,1.34,LHFLX,455
22,zfp,1.47,LHFLX,456
5,bg,1.34,LHFLX,457
5,bg,1.34,LHFLX,458
5,bg,1.34,LHFLX,459
5,bg,1.34,LHFLX,460
5,bg,1.34,LHFLX,461
5,bg,1.34,LHFLX,462
22,zfp,1.47,LHFLX,463
5,bg,1.34,LHFLX,464
22,zfp,1.47,LHFLX,465
22,zfp,1.47,LHFLX,466
5,bg,1.34,LHFLX,467
22,zfp,1.47,LHFLX,468
20,zfp,1.66,LHFLX,469
22,zfp,1.47,LHFLX,470
20,zfp,1.66,LHFLX,471
5,bg,1.34,LHFLX,472
5,bg,1.34,LHFLX,473
20,zfp,1.66,LHFLX,474
5,bg,1.34,LHFLX,475
5,bg,1.34,LHFLX,476
5,bg,1.34,LHFLX,477
5,bg,1.34,LHFLX,478
5,bg,1.34,LHFLX,479
5,bg,1.34,LHFLX,480
5,bg,1.34,LHFLX,481
5,bg,1.34,LHFLX,482
22,zfp,1.47,LHFLX,483
22,zfp,1.47,LHFLX,484
22,zfp,1.47,LHFLX,485
5,bg,1.34,LHFLX,486
22,zfp,1.47,LHFLX,487
5,bg,1.34,LHFLX,488
22,zfp,1.47,LHFLX,489
5,bg,1.34,LHFLX,490
22,zfp,1.47,LHFLX,491
5,bg,1.34,LHFLX,492
5,bg,1.34,LHFLX,493
5,bg,1.34,LHFLX,494
20,zfp,1.66,LHFLX,495
5,bg,1.34,LHFLX,496
22,zfp,1.47,LHFLX,497
5,bg,1.34,LHFLX,498
20,zfp,1.66,LHFLX,499
22,zfp,1.47,LHFLX,500
5,bg,1.34,LHFLX,501
5,bg,1.34,LHFLX,502
5,bg,1.34,LHFLX,503
5,bg,1.34,LHFLX,504
5,bg,1.34,LHFLX,505
5,bg,1.34,LHFLX,506
5,bg,1.34,LHFLX,507
5,bg,1.34,LHFLX,508
5,bg,1.34,LHFLX,509
5,bg,1.34,LHFLX,510
5,bg,1.34,LHFLX,511
22,zfp,1.47,LHFLX,512
5,bg,1.34,LHFLX,513
5,bg,1.34,LHFLX,514
5,bg,1.34,LHFLX,515
5,bg,1.34,LHFLX,516
5,bg,1.34,LHFLX,517
5,bg,1.34,LHFLX,518
5,bg,1.34,LHFLX,519
5,bg,1.34,LHFLX,520
5,bg,1.34,LHFLX,521
20,zfp,1.66,LHFLX,522
22,zfp,1.47,LHFLX,523
5,bg,1.34,LHFLX,524
5,bg,1.34,LHFLX,525
5,bg,1.34,LHFLX,526
5,bg,1.34,LHFLX,527
5,bg,1.34,LHFLX,528
5,bg,1.34,LHFLX,529
5,bg,1.34,LHFLX,530
5,bg,1.34,LHFLX,531
5,bg,1.34,LHFLX,532
5,bg,1.34,LHFLX,533
20,zfp,1.66,LHFLX,534
5,bg,1.34,LHFLX,535
5,bg,1.34,LHFLX,536
5,bg,1.34,LHFLX,537
5,bg,1.34,LHFLX,538
5,bg,1.34,LHFLX,539
5,bg,1.34,LHFLX,540
5,bg,1.34,LHFLX,541
5,bg,1.34,LHFLX,542
5,bg,1.34,LHFLX,543
5,bg,1.34,LHFLX,544
22,zfp,1.47,LHFLX,545
5,bg,1.34,LHFLX,546
5,bg,1.34,LHFLX,547
5,bg,1.34,LHFLX,548
5,bg,1.34,LHFLX,549
5,bg,1.34,LHFLX,550
5,bg,1.34,LHFLX,551
5,bg,1.34,LHFLX,552
5,bg,1.34,LHFLX,553
5,bg,1.34,LHFLX,554
5,bg,1.34,LHFLX,555
22,zfp,1.47,LHFLX,556
22,zfp,1.47,LHFLX,557
5,bg,1.34,LHFLX,558
5,bg,1.34,LHFLX,559
5,bg,1.34,LHFLX,560
5,bg,1.34,LHFLX,561
5,bg,1.34,LHFLX,562
22,zfp,1.47,LHFLX,563
